conv_id,turn,speaker,message,message_clean,intent,topic_name,slang_level,final_satisfaction,source
455,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Đặt hàng số lượng lớn,light,satisfied,txt_part4
455,4,customer,"Tuyệt vời, cảm ơn shop nhiều.",,positive_feedback,Đặt hàng số lượng lớn,light,satisfied,txt_part4
456,1,customer,"đổi địa chỉ MD91061 mau đi, ship sai chỗ t k nhận đâu",,request_action,Sửa địa chỉ giao hàng,heavy,unsatisfied,txt_part4
456,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Sửa địa chỉ giao hàng,heavy,unsatisfied,txt_part4
456,3,agent,Dạ rất tiếc yêu cầu này không nằm trong chính sách hỗ trợ của shop ạ.,,resolve,Sửa địa chỉ giao hàng,heavy,unsatisfied,txt_part4
456,4,customer,dẹp shop m đi,,negative_feedback,Sửa địa chỉ giao hàng,heavy,unsatisfied,txt_part4
457,1,customer,shop đơn DH89194 máy tính bảng bao h giao v,,complaint,Khiếu nại giao hàng chậm,medium,satisfied,txt_part4
457,2,agent,"Dạ em xin lỗi ạ, em sẽ kiểm tra ngay.",,request_info,Khiếu nại giao hàng chậm,medium,satisfied,txt_part4
457,3,agent,"Đơn của anh/chị đang trên đường giao, chiều nay shipper sẽ gọi ạ.",,resolve,Khiếu nại giao hàng chậm,medium,satisfied,txt_part4
457,4,customer,Ok cảm ơn bạn.,,positive_feedback,Khiếu nại giao hàng chậm,medium,satisfied,txt_part4
458,1,customer,"Shop ơi, đơn TX64934 mua tủ lạnh có xuất hóa đơn VAT cho công ty được không?",,inquiry,Xuất hóa đơn đỏ,light,satisfied,txt_part4
458,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Xuất hóa đơn đỏ,light,satisfied,txt_part4
458,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Xuất hóa đơn đỏ,light,satisfied,txt_part4
458,4,customer,"Tuyệt vời, cảm ơn shop nhiều.",,positive_feedback,Xuất hóa đơn đỏ,light,satisfied,txt_part4
459,1,customer,shop đơn TX65716 máy tính bảng bao h giao v,,complaint,Khiếu nại giao hàng chậm,medium,unsatisfied,txt_part4
459,2,agent,"Dạ em xin lỗi ạ, em sẽ kiểm tra ngay.",,request_info,Khiếu nại giao hàng chậm,medium,unsatisfied,txt_part4
459,3,agent,"Do lỗi hệ thống nên đơn bị delay, mong anh/chị thông cảm chờ thêm 2 ngày.",,resolve,Khiếu nại giao hàng chậm,medium,unsatisfied,txt_part4
459,4,customer,Chán thật sự.,,negative_feedback,Khiếu nại giao hàng chậm,medium,unsatisfied,txt_part4
460,1,customer,mình mún đổi size cái đồng hồ mã MD46530 nha shop,,request_action,Đổi size / màu sắc,medium,unsatisfied,txt_part4
460,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Đổi size / màu sắc,medium,unsatisfied,txt_part4
460,3,agent,Dạ rất tiếc yêu cầu này không nằm trong chính sách hỗ trợ của shop ạ.,,resolve,Đổi size / màu sắc,medium,unsatisfied,txt_part4
460,4,customer,dẹp shop m đi,,negative_feedback,Đổi size / màu sắc,medium,unsatisfied,txt_part4
461,1,customer,"shop ơi mã voucher cho đồng hồ lỗi r, k nhập dc",,complaint,Khuyến mãi / Voucher,medium,unsatisfied,txt_part4
461,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Khuyến mãi / Voucher,medium,unsatisfied,txt_part4
461,3,agent,Dạ rất tiếc yêu cầu này không nằm trong chính sách hỗ trợ của shop ạ.,,resolve,Khuyến mãi / Voucher,medium,unsatisfied,txt_part4
461,4,customer,dẹp shop m đi,,negative_feedback,Khuyến mãi / Voucher,medium,unsatisfied,txt_part4
462,1,customer,"Mình nhập mã giảm giá cho balo mà hệ thống báo không hợp lệ, shop kiểm tra giúp.",,complaint,Khuyến mãi / Voucher,light,unsatisfied,txt_part4
462,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Khuyến mãi / Voucher,light,unsatisfied,txt_part4
462,3,agent,Dạ rất tiếc yêu cầu này không nằm trong chính sách hỗ trợ của shop ạ.,,resolve,Khuyến mãi / Voucher,light,unsatisfied,txt_part4
462,4,customer,"Quy định chán quá, không quay lại mua nữa.",,negative_feedback,Khuyến mãi / Voucher,light,unsatisfied,txt_part4
463,1,customer,Mình muốn phản ánh nhân viên tư vấn đơn TX51596 trả lời rất chậm và cộc lốc.,,complaint,Thái độ nhân viên,light,neutral,txt_part4
463,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Thái độ nhân viên,light,neutral,txt_part4
463,3,agent,Việc này cần thêm 1-2 ngày để bộ phận liên quan xác nhận ạ.,,resolve,Thái độ nhân viên,light,neutral,txt_part4
463,4,customer,"Được rồi, mình chờ.",,acknowledge,Thái độ nhân viên,light,neutral,txt_part4
464,1,customer,"Chào shop, mình đặt tai nghe mã MD33619 mấy ngày rồi chưa giao.",,complaint,Khiếu nại giao hàng chậm,light,satisfied,txt_part4
464,2,agent,"Dạ em xin lỗi ạ, em sẽ kiểm tra ngay.",,request_info,Khiếu nại giao hàng chậm,light,satisfied,txt_part4
464,3,agent,"Đơn của anh/chị đang trên đường giao, chiều nay shipper sẽ gọi ạ.",,resolve,Khiếu nại giao hàng chậm,light,satisfied,txt_part4
464,4,customer,Ok cảm ơn bạn.,,positive_feedback,Khiếu nại giao hàng chậm,light,satisfied,txt_part4
465,1,customer,shop đơn MD52605 đồng hồ bao h giao v,,complaint,Khiếu nại giao hàng chậm,medium,unsatisfied,txt_part4
465,2,agent,"Dạ em xin lỗi ạ, em sẽ kiểm tra ngay.",,request_info,Khiếu nại giao hàng chậm,medium,unsatisfied,txt_part4
465,3,agent,"Do lỗi hệ thống nên đơn bị delay, mong anh/chị thông cảm chờ thêm 2 ngày.",,resolve,Khiếu nại giao hàng chậm,medium,unsatisfied,txt_part4
465,4,customer,Chán thật sự.,,negative_feedback,Khiếu nại giao hàng chậm,medium,unsatisfied,txt_part4
466,1,customer,Mình muốn phản ánh nhân viên tư vấn đơn MD53854 trả lời rất chậm và cộc lốc.,,complaint,Thái độ nhân viên,light,satisfied,txt_part4
466,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Thái độ nhân viên,light,satisfied,txt_part4
466,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Thái độ nhân viên,light,satisfied,txt_part4
466,4,customer,"Tuyệt vời, cảm ơn shop nhiều.",,positive_feedback,Thái độ nhân viên,light,satisfied,txt_part4
467,1,customer,"Chào shop, shop tư vấn giúp mình chuột nào đang bán chạy nhất được không?",,inquiry,Tư vấn sản phẩm,light,neutral,txt_part4
467,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Tư vấn sản phẩm,light,neutral,txt_part4
467,3,agent,Việc này cần thêm 1-2 ngày để bộ phận liên quan xác nhận ạ.,,resolve,Tư vấn sản phẩm,light,neutral,txt_part4
467,4,customer,"Được rồi, mình chờ.",,acknowledge,Tư vấn sản phẩm,light,neutral,txt_part4
468,1,customer,"đổi địa chỉ ORD19321 mau đi, ship sai chỗ t k nhận đâu",,request_action,Sửa địa chỉ giao hàng,heavy,satisfied,txt_part4
468,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Sửa địa chỉ giao hàng,heavy,satisfied,txt_part4
468,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Sửa địa chỉ giao hàng,heavy,satisfied,txt_part4
468,4,customer,tks shop,,positive_feedback,Sửa địa chỉ giao hàng,heavy,satisfied,txt_part4
469,1,customer,Shop ơi mình nhận máy xay sinh tố mã DH48026 rồi nhưng muốn đổi size khác được không?,,request_action,Đổi size / màu sắc,light,satisfied,txt_part4
469,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Đổi size / màu sắc,light,satisfied,txt_part4
469,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Đổi size / màu sắc,light,satisfied,txt_part4
469,4,customer,"Tuyệt vời, cảm ơn shop nhiều.",,positive_feedback,Đổi size / màu sắc,light,satisfied,txt_part4
470,1,customer,"shop xem lại đơn SP16120 nha, ck r mà app cứ báo chưa",,complaint,Lỗi thanh toán,medium,unsatisfied,txt_part4
470,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Lỗi thanh toán,medium,unsatisfied,txt_part4
470,3,agent,Dạ rất tiếc yêu cầu này không nằm trong chính sách hỗ trợ của shop ạ.,,resolve,Lỗi thanh toán,medium,unsatisfied,txt_part4
470,4,customer,dẹp shop m đi,,negative_feedback,Lỗi thanh toán,medium,unsatisfied,txt_part4
471,1,customer,Mình vừa thanh toán đơn VN77189 mua bàn phím qua thẻ mà vẫn báo chờ thanh toán.,,complaint,Lỗi thanh toán,light,satisfied,txt_part4
471,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Lỗi thanh toán,light,satisfied,txt_part4
471,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Lỗi thanh toán,light,satisfied,txt_part4
471,4,customer,"Tuyệt vời, cảm ơn shop nhiều.",,positive_feedback,Lỗi thanh toán,light,satisfied,txt_part4
472,1,customer,"Mình vừa nhận đơn VN7854, máy hút bụi màu sắc khác xa trên hình shop ạ.",,complaint,Sản phẩm không như mô tả,light,satisfied,txt_part4
472,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Sản phẩm không như mô tả,light,satisfied,txt_part4
472,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Sản phẩm không như mô tả,light,satisfied,txt_part4
472,4,customer,"Tuyệt vời, cảm ơn shop nhiều.",,positive_feedback,Sản phẩm không như mô tả,light,satisfied,txt_part4
473,1,customer,"Mình vừa nhận đơn DH52248, balo màu sắc khác xa trên hình shop ạ.",,complaint,Sản phẩm không như mô tả,light,unsatisfied,txt_part4
473,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Sản phẩm không như mô tả,light,unsatisfied,txt_part4
473,3,agent,Dạ rất tiếc yêu cầu này không nằm trong chính sách hỗ trợ của shop ạ.,,resolve,Sản phẩm không như mô tả,light,unsatisfied,txt_part4
473,4,customer,"Quy định chán quá, không quay lại mua nữa.",,negative_feedback,Sản phẩm không như mô tả,light,unsatisfied,txt_part4
474,1,customer,Mình muốn phản ánh nhân viên tư vấn đơn DH96050 trả lời rất chậm và cộc lốc.,,complaint,Thái độ nhân viên,light,neutral,txt_part4
474,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Thái độ nhân viên,light,neutral,txt_part4
474,3,agent,Việc này cần thêm 1-2 ngày để bộ phận liên quan xác nhận ạ.,,resolve,Thái độ nhân viên,light,neutral,txt_part4
474,4,customer,"Được rồi, mình chờ.",,acknowledge,Thái độ nhân viên,light,neutral,txt_part4
475,1,customer,đơn ORD13731 xuất hóa đơn đỏ dc k shop,,inquiry,Xuất hóa đơn đỏ,medium,satisfied,txt_part4
475,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Xuất hóa đơn đỏ,medium,satisfied,txt_part4
475,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Xuất hóa đơn đỏ,medium,satisfied,txt_part4
475,4,customer,tks shop,,positive_feedback,Xuất hóa đơn đỏ,medium,satisfied,txt_part4
476,1,customer,mình mún đổi size cái máy hút bụi mã TX41375 nha shop,,request_action,Đổi size / màu sắc,medium,satisfied,txt_part4
476,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Đổi size / màu sắc,medium,satisfied,txt_part4
476,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Đổi size / màu sắc,medium,satisfied,txt_part4
476,4,customer,tks shop,,positive_feedback,Đổi size / màu sắc,medium,satisfied,txt_part4
477,1,customer,đơn SP53221 máy hút bụi sao k thấy cập nhật gì v shop,,inquiry,Hỏi thông tin đơn hàng,heavy,unsatisfied,txt_part4
477,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Hỏi thông tin đơn hàng,heavy,unsatisfied,txt_part4
477,3,agent,Dạ rất tiếc yêu cầu này không nằm trong chính sách hỗ trợ của shop ạ.,,resolve,Hỏi thông tin đơn hàng,heavy,unsatisfied,txt_part4
477,4,customer,dẹp shop m đi,,negative_feedback,Hỏi thông tin đơn hàng,heavy,unsatisfied,txt_part4
478,1,customer,shop check giúm đơn SP1550 bếp từ tới đâu r,,inquiry,Hỏi thông tin đơn hàng,medium,satisfied,txt_part4
478,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Hỏi thông tin đơn hàng,medium,satisfied,txt_part4
478,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Hỏi thông tin đơn hàng,medium,satisfied,txt_part4
478,4,customer,tks shop,,positive_feedback,Hỏi thông tin đơn hàng,medium,satisfied,txt_part4
479,1,customer,"shop ơi mã voucher cho tai nghe lỗi r, k nhập dc",,complaint,Khuyến mãi / Voucher,medium,satisfied,txt_part4
479,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Khuyến mãi / Voucher,medium,satisfied,txt_part4
479,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Khuyến mãi / Voucher,medium,satisfied,txt_part4
479,4,customer,tks shop,,positive_feedback,Khuyến mãi / Voucher,medium,satisfied,txt_part4
480,1,customer,Shop ơi mình nhận giày thể thao mã SP79744 rồi nhưng muốn đổi size khác được không?,,request_action,Đổi size / màu sắc,light,satisfied,txt_part4
480,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Đổi size / màu sắc,light,satisfied,txt_part4
480,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Đổi size / màu sắc,light,satisfied,txt_part4
480,4,customer,"Tuyệt vời, cảm ơn shop nhiều.",,positive_feedback,Đổi size / màu sắc,light,satisfied,txt_part4
481,1,customer,đơn DH96194 xuất hóa đơn đỏ dc k shop,,inquiry,Xuất hóa đơn đỏ,medium,neutral,txt_part4
481,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Xuất hóa đơn đỏ,medium,neutral,txt_part4
481,3,agent,Việc này cần thêm 1-2 ngày để bộ phận liên quan xác nhận ạ.,,resolve,Xuất hóa đơn đỏ,medium,neutral,txt_part4
481,4,customer,ok chờ v,,acknowledge,Xuất hóa đơn đỏ,medium,neutral,txt_part4
482,1,customer,đơn DH33263 son môi sao k thấy cập nhật gì v shop,,inquiry,Hỏi thông tin đơn hàng,heavy,neutral,txt_part4
482,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Hỏi thông tin đơn hàng,heavy,neutral,txt_part4
482,3,agent,Việc này cần thêm 1-2 ngày để bộ phận liên quan xác nhận ạ.,,resolve,Hỏi thông tin đơn hàng,heavy,neutral,txt_part4
482,4,customer,ok chờ v,,acknowledge,Hỏi thông tin đơn hàng,heavy,neutral,txt_part4
483,1,customer,Shop ơi mình nhận máy xay sinh tố mã ORD37126 rồi nhưng muốn đổi size khác được không?,,request_action,Đổi size / màu sắc,light,unsatisfied,txt_part4
483,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Đổi size / màu sắc,light,unsatisfied,txt_part4
483,3,agent,Dạ rất tiếc yêu cầu này không nằm trong chính sách hỗ trợ của shop ạ.,,resolve,Đổi size / màu sắc,light,unsatisfied,txt_part4
483,4,customer,"Quy định chán quá, không quay lại mua nữa.",,negative_feedback,Đổi size / màu sắc,light,unsatisfied,txt_part4
484,1,customer,"shop treo đầu dê bán thịt chó à, tủ lạnh TX39611 khác hình vl",,complaint,Sản phẩm không như mô tả,medium,satisfied,txt_part4
484,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Sản phẩm không như mô tả,medium,satisfied,txt_part4
484,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Sản phẩm không như mô tả,medium,satisfied,txt_part4
484,4,customer,tks shop,,positive_feedback,Sản phẩm không như mô tả,medium,satisfied,txt_part4
485,1,customer,"Bạn ơi, mình muốn hỏi đơn bàn phím mã SP70754 đã được giao cho vận chuyển chưa?",,inquiry,Hỏi thông tin đơn hàng,light,unsatisfied,txt_part4
485,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Hỏi thông tin đơn hàng,light,unsatisfied,txt_part4
485,3,agent,Dạ rất tiếc yêu cầu này không nằm trong chính sách hỗ trợ của shop ạ.,,resolve,Hỏi thông tin đơn hàng,light,unsatisfied,txt_part4
485,4,customer,"Quy định chán quá, không quay lại mua nữa.",,negative_feedback,Hỏi thông tin đơn hàng,light,unsatisfied,txt_part4
486,1,customer,"shop xem lại nv nha, rep đơn SP27034 thái độ lồi lõm v",,complaint,Thái độ nhân viên,medium,satisfied,txt_part4
486,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Thái độ nhân viên,medium,satisfied,txt_part4
486,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Thái độ nhân viên,medium,satisfied,txt_part4
486,4,customer,tks shop,,positive_feedback,Thái độ nhân viên,medium,satisfied,txt_part4
487,1,customer,Mình vừa thanh toán đơn VN57184 mua chuột qua thẻ mà vẫn báo chờ thanh toán.,,complaint,Lỗi thanh toán,light,satisfied,txt_part4
487,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Lỗi thanh toán,light,satisfied,txt_part4
487,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Lỗi thanh toán,light,satisfied,txt_part4
487,4,customer,"Tuyệt vời, cảm ơn shop nhiều.",,positive_feedback,Lỗi thanh toán,light,satisfied,txt_part4
488,1,customer,"shop xem lại nv nha, rep đơn TX79747 thái độ lồi lõm v",,complaint,Thái độ nhân viên,medium,satisfied,txt_part4
488,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Thái độ nhân viên,medium,satisfied,txt_part4
488,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Thái độ nhân viên,medium,satisfied,txt_part4
488,4,customer,tks shop,,positive_feedback,Thái độ nhân viên,medium,satisfied,txt_part4
489,1,customer,"hủy đơn VN52813 giúp m nha shop, lỡ bấm nhầm",,request_action,Hủy đơn hàng,medium,satisfied,txt_part4
489,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Hủy đơn hàng,medium,satisfied,txt_part4
489,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Hủy đơn hàng,medium,satisfied,txt_part4
489,4,customer,tks shop,,positive_feedback,Hủy đơn hàng,medium,satisfied,txt_part4
490,1,customer,shop check giúm đơn MD14750 đồng hồ tới đâu r,,inquiry,Hỏi thông tin đơn hàng,medium,satisfied,txt_part4
490,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Hỏi thông tin đơn hàng,medium,satisfied,txt_part4
490,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Hỏi thông tin đơn hàng,medium,satisfied,txt_part4
490,4,customer,tks shop,,positive_feedback,Hỏi thông tin đơn hàng,medium,satisfied,txt_part4
491,1,customer,shop đơn TX97687 nước hoa bao h giao v,,complaint,Khiếu nại giao hàng chậm,medium,neutral,txt_part4
491,2,agent,"Dạ em xin lỗi ạ, em sẽ kiểm tra ngay.",,request_info,Khiếu nại giao hàng chậm,medium,neutral,txt_part4
491,3,agent,"Do lỗi hệ thống nên đơn bị delay, mong anh/chị thông cảm chờ thêm 2 ngày.",,resolve,Khiếu nại giao hàng chậm,medium,neutral,txt_part4
491,4,customer,Chán thật sự.,,negative_feedback,Khiếu nại giao hàng chậm,medium,neutral,txt_part4
492,1,customer,máy tính bảng ORD69767 bị hư r shop,,complaint,Sản phẩm lỗi / hư hỏng,medium,satisfied,txt_part4
492,2,agent,Dạ phiền anh/chị chụp ảnh lỗi gửi em để xử lý đổi mới ạ.,,request_info,Sản phẩm lỗi / hư hỏng,medium,satisfied,txt_part4
492,3,agent,"Dạ shop xác nhận lỗi, shipper sẽ qua thu hồi và giao máy mới ngay.",,resolve,Sản phẩm lỗi / hư hỏng,medium,satisfied,txt_part4
492,4,customer,Cảm ơn bạn nhé.,,positive_feedback,Sản phẩm lỗi / hư hỏng,medium,satisfied,txt_part4
493,1,customer,"Mình nhập mã giảm giá cho tai nghe mà hệ thống báo không hợp lệ, shop kiểm tra giúp.",,complaint,Khuyến mãi / Voucher,light,satisfied,txt_part4
493,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Khuyến mãi / Voucher,light,satisfied,txt_part4
493,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Khuyến mãi / Voucher,light,satisfied,txt_part4
493,4,customer,"Tuyệt vời, cảm ơn shop nhiều.",,positive_feedback,Khuyến mãi / Voucher,light,satisfied,txt_part4
494,1,customer,shop đơn DH3096 bếp từ bao h giao v,,complaint,Khiếu nại giao hàng chậm,medium,satisfied,txt_part4
494,2,agent,"Dạ em xin lỗi ạ, em sẽ kiểm tra ngay.",,request_info,Khiếu nại giao hàng chậm,medium,satisfied,txt_part4
494,3,agent,"Đơn của anh/chị đang trên đường giao, chiều nay shipper sẽ gọi ạ.",,resolve,Khiếu nại giao hàng chậm,medium,satisfied,txt_part4
494,4,customer,Ok cảm ơn bạn.,,positive_feedback,Khiếu nại giao hàng chậm,medium,satisfied,txt_part4
495,1,customer,shop ơi đổi địa chỉ đơn DH26113 giúm e nha,,request_action,Sửa địa chỉ giao hàng,medium,satisfied,txt_part4
495,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Sửa địa chỉ giao hàng,medium,satisfied,txt_part4
495,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Sửa địa chỉ giao hàng,medium,satisfied,txt_part4
495,4,customer,tks shop,,positive_feedback,Sửa địa chỉ giao hàng,medium,satisfied,txt_part4
496,1,customer,"Chào shop, mình đặt máy xay sinh tố mã TX73402 mấy ngày rồi chưa giao.",,complaint,Khiếu nại giao hàng chậm,light,satisfied,txt_part4
496,2,agent,"Dạ em xin lỗi ạ, em sẽ kiểm tra ngay.",,request_info,Khiếu nại giao hàng chậm,light,satisfied,txt_part4
496,3,agent,"Đơn của anh/chị đang trên đường giao, chiều nay shipper sẽ gọi ạ.",,resolve,Khiếu nại giao hàng chậm,light,satisfied,txt_part4
496,4,customer,Ok cảm ơn bạn.,,positive_feedback,Khiếu nại giao hàng chậm,light,satisfied,txt_part4
497,1,customer,shop đơn MD34074 máy sấy tóc bao h giao v,,complaint,Khiếu nại giao hàng chậm,medium,neutral,txt_part4
497,2,agent,"Dạ em xin lỗi ạ, em sẽ kiểm tra ngay.",,request_info,Khiếu nại giao hàng chậm,medium,neutral,txt_part4
497,3,agent,"Do lỗi hệ thống nên đơn bị delay, mong anh/chị thông cảm chờ thêm 2 ngày.",,resolve,Khiếu nại giao hàng chậm,medium,neutral,txt_part4
497,4,customer,Chán thật sự.,,negative_feedback,Khiếu nại giao hàng chậm,medium,neutral,txt_part4
498,1,customer,mình mún đổi size cái đồng hồ mã DH15113 nha shop,,request_action,Đổi size / màu sắc,medium,satisfied,txt_part4
498,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Đổi size / màu sắc,medium,satisfied,txt_part4
498,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Đổi size / màu sắc,medium,satisfied,txt_part4
498,4,customer,tks shop,,positive_feedback,Đổi size / màu sắc,medium,satisfied,txt_part4
499,1,customer,"đổi địa chỉ MD43941 mau đi, ship sai chỗ t k nhận đâu",,request_action,Sửa địa chỉ giao hàng,heavy,satisfied,txt_part4
499,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Sửa địa chỉ giao hàng,heavy,satisfied,txt_part4
499,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Sửa địa chỉ giao hàng,heavy,satisfied,txt_part4
499,4,customer,tks shop,,positive_feedback,Sửa địa chỉ giao hàng,heavy,satisfied,txt_part4
500,1,customer,"bảo hành bếp từ SP73001 ntn v, hàng mới xài hỏng rồi",,inquiry,Bảo hành sản phẩm,heavy,satisfied,txt_part4
500,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Bảo hành sản phẩm,heavy,satisfied,txt_part4
500,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Bảo hành sản phẩm,heavy,satisfied,txt_part4
500,4,customer,tks shop,,positive_feedback,Bảo hành sản phẩm,heavy,satisfied,txt_part4
501,1,customer,mua sỉ 50 cái kem dưỡng da giá nhiu v shop,,inquiry,Đặt hàng số lượng lớn,medium,satisfied,txt_part4
501,2,agent,Dạ shop đã tiếp nhận thông tin và đang xử lý cho anh/chị ạ.,,request_info,Đặt hàng số lượng lớn,medium,satisfied,txt_part4
501,3,agent,Yêu cầu của anh/chị đã được hoàn tất thành công. Rất xin lỗi vì bất tiện ạ.,,resolve,Đặt hàng số lượng lớn,medium,satisfied,txt_part4
501,4,customer,tks shop,,positive_feedback,Đặt hàng số lượng lớn,medium,satisfied,txt_part4
502,1,customer,tai nghe ORD32277 bị hư r shop,,complaint,Sản phẩm lỗi / hư hỏng,medium,satisfied,txt_part4
502,2,agent,Dạ phiền anh/chị chụp ảnh lỗi gửi em để xử lý đổi mới ạ.,,request_info,Sản phẩm lỗi / hư hỏng,medium,satisfied,txt_part4
502,3,agent,"Dạ shop xác nhận lỗi, shipper sẽ qua thu hồi và giao máy mới ngay.",,resolve,Sản phẩm lỗi / hư hỏng,medium,satisfied,txt_part4
502,4,customer,Cảm ơn bạn nhé.,,positive_feedback,Sản phẩm lỗi / hư hỏng,medium,satisfied,txt_part4
